STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,HLY-CLDH-NORMAL,Completeness Flag,HLY-HTDH-NORMAL,Completeness Flag,HLY-PRES-10PCTL,Completeness Flag,HLY-PRES-90PCTL,Completeness Flag,HLY-PRES-NORMAL,Completeness Flag,HLY-CLOD-PCTBKN,Completeness Flag,HLY-CLOD-PCTCLR,Completeness Flag,HLY-CLOD-PCTFEW,Completeness Flag,HLY-CLOD-PCTOVC,Completeness Flag,HLY-CLOD-PCTSCT,Completeness Flag,HLY-DEWP-10PCTL,Completeness Flag,HLY-DEWP-90PCTL,Completeness Flag,HLY-DEWP-NORMAL,Completeness Flag,HLY-HIDX-NORMAL,Completeness Flag,HLY-TEMP-10PCTL,Completeness Flag,HLY-TEMP-90PCTL,Completeness Flag,HLY-TEMP-NORMAL,Completeness Flag,HLY-WCHL-NORMAL,Completeness Flag,HLY-WIND-AVGSPD,Completeness Flag,HLY-WIND-VCTDIR,Completeness Flag,HLY-WIND-VCTSPD,Completeness Flag,HLY-WIND-PCTCLM,Completeness Flag,HLY-WIND-1STDIR,Completeness Flag,HLY-WIND-1STPCT,Completeness Flag,HLY-WIND-2NDDIR,Completeness Flag,HLY-WIND-2NDPCT,Completeness Flag
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100922 00:00,9,C,86,C,10091,C,10244,C,10171,C,140,C,333,C,151,C,275,C,101,C,399,C,630,C,511,C,573,C,460,C,680,C,573,C,566,C,72,C,248,C,18,C,105,C,5,C,199,C,8,C,135,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100922 01:00,8,C,90,C,10090,C,10245,C,10172,C,165,C,343,C,131,C,285,C,76,C,399,C,626,C,510,C,568,C,450,C,680,C,568,C,561,C,72,C,247,C,20,C,97,C,5,C,196,C,6,C,153,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100922 02:00,7,C,96,C,10090,C,10244,C,10171,C,139,C,351,C,130,C,291,C,89,C,390,C,626,C,507,C,561,C,450,C,680,C,561,C,553,C,68,C,252,C,22,C,133,C,5,C,172,C,6,C,171,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100922 03:00,6,C,101,C,10088,C,10249,C,10171,C,153,C,355,C,117,C,290,C,85,C,392,C,630,C,506,C,556,C,450,C,669,C,556,C,547,C,69,C,253,C,21,C,119,C,5,C,174,C,7,C,155,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100922 04:00,6,C,104,C,10092,C,10252,C,10173,C,170,C,342,C,145,C,289,C,54,C,390,C,630,C,504,C,552,C,441,C,669,C,552,C,543,C,69,C,256,C,21,C,134,C,6,C,167,C,5,C,165,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100922 05:00,5,C,108,C,10093,C,10253,C,10175,C,153,C,281,C,169,C,299,C,99,C,390,C,626,C,502,C,547,C,441,C,662,C,547,C,538,C,69,C,259,C,22,C,124,C,5,C,172,C,6,C,159,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100922 06:00,5,C,109,C,10095,C,10257,C,10179,C,216,C,126,C,239,C,313,C,107,C,390,C,630,C,502,C,546,C,430,C,660,C,546,C,536,C,70,C,255,C,22,C,131,C,5,C,166,C,6,C,156,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100922 07:00,6,C,86,C,10098,C,10258,C,10182,C,221,C,170,C,199,C,313,C,98,C,399,C,630,C,514,C,570,C,460,C,680,C,570,C,563,C,76,C,255,C,23,C,83,C,5,C,180,C,6,C,158,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100922 08:00,11,C,61,C,10100,C,10259,C,10183,C,237,C,174,C,179,C,320,C,89,C,399,C,630,C,518,C,600,C,500,C,700,C,600,C,595,C,91,C,252,C,23,C,30,C,5,C,198,C,6,C,180,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100922 09:00,20,C,43,C,10098,C,10262,C,10185,C,253,C,168,C,170,C,315,C,94,C,399,C,640,C,517,C,628,C,531,C,730,C,628,C,625,C,98,C,249,C,24,C,18,C,5,C,207,C,6,C,183,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100922 10:00,32,C,32,C,10100,C,10259,C,10184,C,244,C,141,C,181,C,318,C,116,C,390,C,644,C,515,C,651,C,540,C,752,C,650,C,649,C,105,C,246,C,27,C,19,C,5,C,199,C,6,C,186,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100922 11:00,43,C,26,C,10096,C,10255,C,10181,C,255,C,110,C,180,C,331,C,124,C,379,C,630,C,511,C,668,C,554,C,770,C,666,C,665,C,107,C,237,C,27,C,23,C,5,C,213,C,6,C,177,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100922 12:00,52,C,22,C,10095,C,10252,C,10177,C,277,C,102,C,172,C,321,C,128,C,390,C,640,C,510,C,681,C,559,C,790,C,680,C,678,C,110,C,235,C,26,C,21,C,5,C,196,C,6,C,192,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100922 13:00,58,C,20,C,10095,C,10245,C,10172,C,273,C,113,C,160,C,332,C,122,C,379,C,640,C,508,C,691,C,570,C,810,C,688,C,688,C,111,C,234,C,26,C,16,C,5,C,204,C,6,C,186,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100922 14:00,61,C,20,C,10087,C,10241,C,10168,C,277,C,114,C,166,C,322,C,121,C,379,C,640,C,506,C,693,C,572,C,810,C,691,C,690,C,112,C,238,C,19,C,16,C,5,C,190,C,6,C,168,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100922 15:00,60,C,21,C,10086,C,10240,C,10166,C,266,C,116,C,177,C,315,C,125,C,379,C,640,C,505,C,692,C,570,C,820,C,690,C,690,C,112,C,239,C,14,C,14,C,6,C,185,C,5,C,160,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100922 16:00,55,C,23,C,10085,C,10241,C,10165,C,235,C,128,C,186,C,312,C,139,C,370,C,644,C,505,C,684,C,570,C,801,C,683,C,682,C,109,C,237,C,6,C,11,C,2,C,179,C,5,C,176,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100922 17:00,45,C,28,C,10089,C,10239,C,10166,C,231,C,161,C,179,C,289,C,139,C,379,C,640,C,506,C,668,C,550,C,790,C,667,C,666,C,103,C,297,C,2,C,14,C,2,C,186,C,5,C,165,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100922 18:00,29,C,40,C,10090,C,10240,C,10167,C,197,C,170,C,200,C,298,C,135,C,390,C,640,C,508,C,640,C,531,C,750,C,640,C,638,C,90,C,80,C,6,C,11,C,2,C,177,C,5,C,174,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100922 19:00,21,C,50,C,10092,C,10242,C,10169,C,202,C,225,C,189,C,285,C,99,C,390,C,640,C,512,C,622,C,511,C,730,C,621,C,618,C,81,C,160,C,5,C,37,C,5,C,169,C,4,C,152,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100922 20:00,17,C,59,C,10093,C,10243,C,10171,C,170,C,268,C,159,C,291,C,112,C,399,C,630,C,514,C,608,C,500,C,716,C,608,C,604,C,81,C,175,C,10,C,37,C,5,C,182,C,4,C,162,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100922 21:00,14,C,68,C,10094,C,10243,C,10172,C,152,C,300,C,146,C,298,C,103,C,392,C,640,C,513,C,597,C,480,C,700,C,596,C,592,C,76,C,206,C,12,C,55,C,5,C,204,C,4,C,135,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100922 22:00,12,C,74,C,10093,C,10245,C,10172,C,186,C,302,C,157,C,262,C,94,C,399,C,630,C,512,C,588,C,480,C,700,C,588,C,583,C,77,C,230,C,15,C,67,C,5,C,214,C,6,C,123,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100922 23:00,9,C,82,C,10090,C,10245,C,10172,C,147,C,326,C,163,C,254,C,109,C,392,C,626,C,508,C,577,C,460,C,691,C,577,C,571,C,72,C,239,C,20,C,113,C,5,C,210,C,7,C,137,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100923 00:00,8,C,88,C,10089,C,10244,C,10171,C,140,C,342,C,158,C,268,C,92,C,399,C,630,C,506,C,570,C,460,C,680,C,570,C,563,C,72,C,242,C,20,C,98,C,5,C,217,C,7,C,151,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100923 01:00,7,C,93,C,10088,C,10245,C,10172,C,167,C,350,C,131,C,272,C,80,C,392,C,626,C,506,C,565,C,450,C,680,C,565,C,557,C,72,C,242,C,22,C,97,C,5,C,214,C,7,C,159,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100923 02:00,7,C,99,C,10085,C,10244,C,10171,C,136,C,353,C,143,C,277,C,89,C,390,C,626,C,503,C,558,C,450,C,669,C,558,C,549,C,69,C,249,C,23,C,128,C,5,C,185,C,7,C,166,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100923 03:00,6,C,103,C,10087,C,10248,C,10170,C,157,C,371,C,117,C,272,C,83,C,390,C,626,C,502,C,552,C,446,C,662,C,552,C,543,C,69,C,251,C,22,C,114,C,5,C,183,C,7,C,162,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100923 04:00,5,C,108,C,10090,C,10252,C,10172,C,177,C,347,C,152,C,268,C,56,C,390,C,626,C,500,C,548,C,441,C,669,C,548,C,538,C,69,C,251,C,22,C,129,C,5,C,178,C,6,C,167,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100923 05:00,5,C,111,C,10092,C,10253,C,10175,C,155,C,290,C,171,C,285,C,99,C,379,C,626,C,498,C,543,C,430,C,660,C,543,C,534,C,69,C,254,C,23,C,124,C,5,C,188,C,6,C,157,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100923 06:00,5,C,113,C,10093,C,10256,C,10178,C,211,C,131,C,245,C,299,C,114,C,390,C,630,C,498,C,542,C,430,C,660,C,542,C,532,C,70,C,251,C,23,C,133,C,5,C,176,C,6,C,164,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100923 07:00,6,C,90,C,10094,C,10257,C,10181,C,224,C,170,C,199,C,300,C,107,C,399,C,626,C,510,C,566,C,460,C,669,C,566,C,558,C,76,C,251,C,25,C,85,C,5,C,193,C,6,C,161,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100923 08:00,10,C,63,C,10097,C,10258,C,10182,C,242,C,170,C,179,C,318,C,90,C,399,C,626,C,515,C,597,C,489,C,691,C,597,C,592,C,91,C,250,C,26,C,34,C,5,C,210,C,6,C,187,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100923 09:00,20,C,44,C,10097,C,10261,C,10184,C,270,C,170,C,165,C,304,C,92,C,399,C,630,C,514,C,625,C,520,C,730,C,625,C,622,C,99,C,248,C,28,C,19,C,5,C,210,C,6,C,200,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100923 10:00,31,C,33,C,10098,C,10258,C,10183,C,252,C,152,C,167,C,308,C,121,C,390,C,630,C,511,C,649,C,536,C,750,C,648,C,646,C,105,C,244,C,31,C,19,C,5,C,207,C,6,C,199,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100923 11:00,42,C,27,C,10096,C,10254,C,10180,C,257,C,117,C,187,C,323,C,115,C,379,C,630,C,508,C,666,C,550,C,770,C,665,C,664,C,109,C,236,C,30,C,23,C,5,C,221,C,6,C,180,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100923 12:00,51,C,23,C,10094,C,10249,C,10176,C,274,C,112,C,184,C,314,C,116,C,379,C,640,C,506,C,680,C,559,C,790,C,678,C,677,C,111,C,237,C,31,C,21,C,6,C,211,C,5,C,198,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100923 13:00,58,C,21,C,10091,C,10244,C,10171,C,248,C,120,C,172,C,336,C,124,C,374,C,630,C,504,C,690,C,570,C,810,C,687,C,687,C,112,C,233,C,30,C,19,C,5,C,204,C,6,C,200,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100923 14:00,61,C,20,C,10085,C,10239,C,10167,C,267,C,126,C,168,C,318,C,121,C,379,C,630,C,503,C,692,C,572,C,810,C,691,C,690,C,113,C,236,C,24,C,18,C,5,C,198,C,6,C,178,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100923 15:00,61,C,21,C,10082,C,10235,C,10164,C,271,C,123,C,182,C,300,C,123,C,370,C,630,C,502,C,692,C,570,C,820,C,690,C,690,C,113,C,236,C,20,C,14,C,6,C,196,C,5,C,167,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100923 16:00,56,C,23,C,10082,C,10235,C,10163,C,235,C,137,C,197,C,303,C,128,C,370,C,640,C,501,C,684,C,570,C,810,C,683,C,682,C,110,C,232,C,10,C,9,C,5,C,190,C,2,C,174,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100923 17:00,45,C,29,C,10085,C,10235,C,10164,C,235,C,179,C,181,C,284,C,121,C,379,C,630,C,502,C,667,C,550,C,790,C,666,C,665,C,103,C,242,C,5,C,18,C,5,C,179,C,2,C,174,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100923 18:00,29,C,41,C,10089,C,10237,C,10165,C,203,C,183,C,203,C,292,C,119,C,390,C,630,C,504,C,639,C,531,C,750,C,639,C,636,C,90,C,107,C,4,C,11,C,5,C,189,C,2,C,167,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100923 19:00,21,C,51,C,10091,C,10237,C,10167,C,202,C,238,C,187,C,281,C,92,C,390,C,630,C,508,C,620,C,511,C,730,C,619,C,617,C,81,C,179,C,7,C,37,C,5,C,189,C,4,C,152,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100923 20:00,16,C,60,C,10092,C,10240,C,10170,C,177,C,286,C,157,C,280,C,101,C,392,C,630,C,510,C,607,C,500,C,716,C,606,C,603,C,82,C,187,C,11,C,42,C,5,C,199,C,4,C,154,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100923 21:00,13,C,70,C,10094,C,10242,C,10171,C,155,C,312,C,152,C,285,C,96,C,392,C,630,C,509,C,594,C,480,C,700,C,594,C,590,C,77,C,213,C,14,C,57,C,5,C,214,C,4,C,124,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100923 22:00,11,C,76,C,10092,C,10242,C,10171,C,183,C,313,C,161,C,253,C,89,C,392,C,626,C,507,C,586,C,480,C,698,C,585,C,581,C,77,C,231,C,17,C,64,C,5,C,217,C,6,C,133,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100923 23:00,9,C,84,C,10089,C,10243,C,10171,C,152,C,337,C,161,C,241,C,109,C,392,C,621,C,504,C,575,C,460,C,691,C,575,C,568,C,73,C,238,C,21,C,106,C,5,C,215,C,7,C,139,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100924 00:00,8,C,90,C,10089,C,10242,C,10170,C,138,C,349,C,158,C,257,C,99,C,390,C,621,C,502,C,567,C,450,C,680,C,567,C,560,C,72,C,241,C,22,C,95,C,5,C,219,C,7,C,159,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100924 01:00,7,C,95,C,10088,C,10244,C,10170,C,163,C,361,C,131,C,263,C,82,C,390,C,621,C,502,C,562,C,450,C,680,C,562,C,553,C,72,C,240,C,24,C,92,C,5,C,216,C,7,C,165,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100924 02:00,6,C,102,C,10085,C,10244,C,10169,C,132,C,368,C,145,C,272,C,83,C,390,C,621,C,499,C,554,C,441,C,669,C,554,C,545,C,69,C,247,C,25,C,125,C,5,C,189,C,7,C,173,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100924 03:00,5,C,107,C,10087,C,10246,C,10169,C,151,C,384,C,112,C,270,C,83,C,379,C,626,C,498,C,549,C,441,C,662,C,548,C,539,C,69,C,248,C,24,C,114,C,5,C,180,C,7,C,170,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100924 04:00,5,C,111,C,10089,C,10246,C,10171,C,170,C,361,C,148,C,267,C,54,C,379,C,621,C,496,C,544,C,430,C,660,C,544,C,534,C,69,C,248,C,24,C,127,C,5,C,180,C,6,C,170,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100924 05:00,4,C,115,C,10092,C,10250,C,10174,C,166,C,303,C,166,C,276,C,90,C,374,C,621,C,494,C,540,C,430,C,660,C,540,C,529,C,69,C,252,C,25,C,124,C,5,C,192,C,6,C,160,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100924 06:00,4,C,116,C,10090,C,10254,C,10177,C,213,C,142,C,237,C,294,C,114,C,379,C,621,C,494,C,538,C,421,C,660,C,538,C,527,C,71,C,250,C,25,C,128,C,5,C,178,C,7,C,170,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100924 07:00,5,C,93,C,10092,C,10257,C,10180,C,226,C,177,C,197,C,300,C,101,C,392,C,621,C,506,C,562,C,460,C,662,C,562,C,553,C,76,C,251,C,27,C,81,C,5,C,194,C,6,C,172,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100924 08:00,9,C,66,C,10095,C,10258,C,10181,C,233,C,179,C,170,C,318,C,99,C,399,C,621,C,511,C,594,C,489,C,691,C,593,C,588,C,91,C,249,C,28,C,32,C,5,C,212,C,6,C,195,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100924 09:00,19,C,46,C,10096,C,10257,C,10182,C,259,C,172,C,161,C,304,C,105,C,392,C,626,C,510,C,622,C,520,C,720,C,622,C,619,C,99,C,245,C,30,C,21,C,6,C,209,C,5,C,209,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100924 10:00,30,C,34,C,10095,C,10257,C,10181,C,250,C,158,C,161,C,308,C,123,C,390,C,630,C,508,C,646,C,531,C,750,C,646,C,644,C,105,C,243,C,34,C,18,C,6,C,213,C,5,C,201,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100924 11:00,41,C,28,C,10093,C,10254,C,10178,C,253,C,120,C,186,C,321,C,120,C,374,C,630,C,504,C,664,C,550,C,770,C,662,C,661,C,109,C,237,C,33,C,23,C,5,C,218,C,6,C,185,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100924 12:00,50,C,24,C,10089,C,10249,C,10174,C,279,C,116,C,188,C,307,C,109,C,379,C,630,C,503,C,678,C,559,C,790,C,676,C,675,C,112,C,237,C,35,C,16,C,6,C,216,C,5,C,198,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100924 13:00,57,C,22,C,10083,C,10243,C,10169,C,251,C,126,C,165,C,327,C,131,C,370,C,630,C,501,C,687,C,570,C,806,C,685,C,685,C,113,C,236,C,34,C,16,C,6,C,210,C,5,C,193,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100924 14:00,60,C,21,C,10082,C,10238,C,10165,C,262,C,128,C,159,C,316,C,135,C,370,C,630,C,499,C,691,C,570,C,810,C,689,C,689,C,113,C,239,C,28,C,16,C,5,C,199,C,6,C,184,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100924 15:00,60,C,22,C,10080,C,10235,C,10162,C,262,C,121,C,179,C,307,C,130,C,370,C,630,C,498,C,690,C,570,C,810,C,688,C,688,C,114,C,239,C,24,C,14,C,6,C,199,C,5,C,170,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100924 16:00,55,C,24,C,10081,C,10235,C,10161,C,238,C,135,C,202,C,312,C,114,C,360,C,630,C,497,C,682,C,559,C,801,C,681,C,679,C,109,C,238,C,13,C,9,C,5,C,194,C,2,C,168,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100924 17:00,44,C,30,C,10084,C,10235,C,10162,C,242,C,177,C,174,C,293,C,114,C,370,C,630,C,499,C,664,C,550,C,788,C,663,C,662,C,103,C,247,C,7,C,18,C,5,C,181,C,2,C,169,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100924 18:00,28,C,43,C,10085,C,10237,C,10164,C,201,C,176,C,201,C,307,C,114,C,379,C,630,C,501,C,636,C,520,C,750,C,636,C,633,C,90,C,138,C,4,C,14,C,5,C,193,C,2,C,160,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100924 19:00,20,C,53,C,10090,C,10237,C,10166,C,200,C,234,C,182,C,294,C,90,C,379,C,626,C,504,C,617,C,511,C,730,C,617,C,614,C,82,C,192,C,8,C,34,C,5,C,184,C,4,C,151,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100924 20:00,16,C,63,C,10091,C,10240,C,10168,C,174,C,288,C,150,C,288,C,100,C,390,C,626,C,506,C,604,C,489,C,716,C,603,C,599,C,82,C,193,C,11,C,41,C,5,C,192,C,4,C,157,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100924 21:00,13,C,72,C,10093,C,10242,C,10169,C,153,C,315,C,144,C,294,C,94,C,390,C,630,C,506,C,591,C,480,C,700,C,591,C,586,C,79,C,217,C,16,C,62,C,5,C,213,C,6,C,126,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100924 22:00,11,C,78,C,10091,C,10242,C,10169,C,184,C,312,C,164,C,253,C,87,C,390,C,626,C,504,C,583,C,469,C,700,C,583,C,578,C,78,C,229,C,19,C,60,C,5,C,217,C,6,C,141,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100924 23:00,9,C,87,C,10087,C,10242,C,10169,C,156,C,335,C,154,C,250,C,105,C,390,C,621,C,500,C,572,C,450,C,691,C,572,C,565,C,74,C,240,C,22,C,104,C,5,C,215,C,7,C,139,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100925 00:00,7,C,93,C,10088,C,10242,C,10169,C,143,C,345,C,147,C,267,C,99,C,379,C,621,C,499,C,565,C,441,C,680,C,565,C,557,C,73,C,243,C,22,C,95,C,5,C,218,C,7,C,161,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100925 01:00,7,C,98,C,10086,C,10243,C,10169,C,164,C,353,C,127,C,276,C,80,C,379,C,621,C,498,C,559,C,441,C,669,C,559,C,550,C,73,C,241,C,24,C,92,C,5,C,219,C,7,C,167,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100925 02:00,6,C,105,C,10083,C,10243,C,10168,C,132,C,366,C,143,C,277,C,83,C,379,C,621,C,495,C,551,C,441,C,662,C,551,C,541,C,70,C,248,C,26,C,115,C,5,C,189,C,6,C,179,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100925 03:00,5,C,109,C,10086,C,10243,C,10168,C,142,C,378,C,115,C,279,C,88,C,379,C,621,C,494,C,546,C,430,C,660,C,545,C,535,C,71,C,250,C,24,C,107,C,5,C,182,C,6,C,172,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100925 04:00,5,C,114,C,10088,C,10245,C,10170,C,166,C,360,C,142,C,270,C,63,C,370,C,621,C,492,C,541,C,430,C,660,C,541,C,530,C,71,C,250,C,25,C,120,C,6,C,188,C,5,C,177,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100925 05:00,4,C,118,C,10088,C,10248,C,10172,C,159,C,309,C,166,C,278,C,87,C,370,C,621,C,490,C,537,C,421,C,649,C,537,C,525,C,71,C,253,C,26,C,119,C,5,C,186,C,6,C,185,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100925 06:00,4,C,119,C,10089,C,10253,C,10176,C,204,C,150,C,228,C,304,C,114,C,370,C,621,C,490,C,535,C,421,C,649,C,535,C,523,C,72,C,250,C,26,C,128,C,6,C,176,C,5,C,175,C
